date,kind,value,source
2020-09-07,dividend,0.01,yahoo
2021-05-28,dividend,0.03,yahoo
2022-06-03,dividend,0.09,yahoo
2023-06-19,dividend,0.12,yahoo
2024-06-25,dividend,0.12,yahoo
2025-06-24,dividend,0.16,yahoo
2026-06-25,dividend,0.27,yahoo
