date,kind,value,source
2008-02-22,split,0.2,yahoo
2022-09-09,dividend,0.07,yahoo
2022-12-05,dividend,0.12,yahoo
2023-06-26,dividend,0.19,yahoo
2024-07-25,dividend,0.2,yahoo
2025-03-07,dividend,0.1,yahoo
2025-07-25,dividend,0.3,yahoo
2026-01-29,dividend,0.15,yahoo
2026-06-18,dividend,0.7,yahoo
