date,kind,value,source
2009-05-20,dividend,0.226895,yahoo
2010-05-26,dividend,0.117985,yahoo
2015-05-14,dividend,0.635306,yahoo
2016-05-13,dividend,0.635306,yahoo
2017-05-17,dividend,0.363032,yahoo
2018-05-22,dividend,0.499169,yahoo
2019-06-03,dividend,0.544548,yahoo
2024-05-20,dividend,0.751456,yahoo
2025-05-20,dividend,0.804064,yahoo
2026-04-28,dividend,0.90295,yahoo
