date,kind,value,source
2000-02-15,split,3.0,yahoo
2000-07-03,dividend,0.058712,yahoo
2001-06-18,dividend,0.122317,yahoo
2002-06-10,dividend,0.075023,yahoo
2003-06-30,dividend,0.016672,yahoo
2004-06-17,dividend,0.050016,yahoo
2007-05-30,dividend,0.191726,yahoo
