date,kind,value,source
2018-08-24,dividend,0.03318,yahoo
2019-08-02,dividend,0.091485,yahoo
2020-08-24,dividend,0.117859,yahoo
2021-09-06,dividend,0.103351,yahoo
2022-08-29,dividend,0.068167,yahoo
2023-10-04,dividend,0.058244,yahoo
2024-09-09,dividend,0.058244,yahoo
2025-08-25,dividend,0.062425,yahoo
2025-09-25,dividend,0.120669,yahoo
2026-08-28,dividend,0.01979,yahoo
