date,kind,value,source
2008-05-21,dividend,1.472561,yahoo
2020-03-27,split,0.125,yahoo
2023-06-08,dividend,0.019997,yahoo
2024-06-06,dividend,0.030045,yahoo
2025-05-15,dividend,0.029771,yahoo
2026-06-03,dividend,0.060324,yahoo
