date,kind,value,source
2023-07-10,dividend,0.025,yahoo
2023-08-21,split,2.0,yahoo
2024-07-16,dividend,0.1,yahoo
2025-07-01,dividend,0.11,yahoo
2026-06-29,dividend,0.1,yahoo
