date,kind,value,source
2020-05-13,dividend,0.2,yahoo
2021-04-28,dividend,0.4,yahoo
2022-04-27,dividend,0.5,yahoo
2023-06-28,dividend,0.6,yahoo
2024-06-25,dividend,0.85,yahoo
2025-06-30,dividend,3.0,yahoo
2026-07-01,dividend,1.1,yahoo
