date,kind,value,source
2005-06-24,dividend,0.12,yahoo
2006-06-26,dividend,0.12,yahoo
2007-06-29,dividend,0.12,yahoo
2008-06-27,dividend,0.12,yahoo
2009-06-29,dividend,0.12,yahoo
2010-05-14,dividend,0.108,yahoo
2011-08-01,dividend,0.004754,yahoo
2023-08-23,dividend,0.2,yahoo
2024-08-28,dividend,0.25,yahoo
2025-06-25,dividend,0.413396,yahoo
2026-06-30,dividend,0.409237,yahoo
